OpIndex,OpTime(sec)
10625,0.000000071
10626,0.000000070
10627,0.000000080
10628,0.000000060
10629,0.000000080
10630,0.000000060
10631,0.000000070
10632,0.000000060
10633,0.000000080
10634,0.000000111
10635,0.000000060
10636,0.000000070
10637,0.000000060
10638,0.000000050
10639,0.000000050
10640,0.000000080
10641,0.000000080
10642,0.000000060
10643,0.000000081
10644,0.000000050
10645,0.000000090
10646,0.000000080
10647,0.000000071
10648,0.000000090
10649,0.000000070
10650,0.000000070
10651,0.000000070
10652,0.000000070
10653,0.000000080
10654,0.000000070
10655,0.000000070
10656,0.000000071
10657,0.000000060
10658,0.000000080
10659,0.000000080
10660,0.000000071
10661,0.000000070
10662,0.000000070
10663,0.000000060
10664,0.000000080
10665,0.000000060
10666,0.000000070
10667,0.000000130
10668,0.000000070
10669,0.000000071
10670,0.000000070
10671,0.000000060
10672,0.000000070
10673,0.000000151
10674,0.000000170
10675,0.000000090
10676,0.000000061
10677,0.000000060
10678,0.000000060
10679,0.000000060
10680,0.000000070
10681,0.000000061
10682,0.000000070
10683,0.000000060
10684,0.000000060
10685,0.000000101
10686,0.000000070
10687,0.000000070
10688,0.000000050
10689,0.000000060
10690,0.000000091
10691,0.000000050
10692,0.000000090
10693,0.000000050
10694,0.000000091
10695,0.000000120
10696,0.000000070
10697,0.000000110
10698,0.000000071
10699,0.000000080
10700,0.000000080
10701,0.000000060
10702,0.000000081
10703,0.000000090
10704,0.000000100
10705,0.000000070
10706,0.000000071
10707,0.000000070
10708,0.000000060
10709,0.000000070
10710,0.000000070
10711,0.000000071
10712,0.000000070
10713,0.000000060
10714,0.000000070
10715,0.000000081
10716,0.000000110
10717,0.000000070
10718,0.000000090
10719,0.000000081
10720,0.000000070
10721,0.000000070
10722,0.000000060
10723,0.000000070
10724,0.000000081
10725,0.000000070
10726,0.000000070
10727,0.000000060
10728,0.000000070
10729,0.000000070
10730,0.000000080
10731,0.000000090
10732,0.000000070
10733,0.000000060
10734,0.000000070
10735,0.000000070
10736,0.000000080
10737,0.000000081
10738,0.000000140
10739,0.000000070
10740,0.000000060
10741,0.000000071
10742,0.000000060
10743,0.000000070
10744,0.000000090
10745,0.000000061
10746,0.000000080
10747,0.000000070
10748,0.000000070
10749,0.000000070
10750,0.000000070
10751,0.000000100
10752,0.000000081
10753,0.000000070
10754,0.000000050
10755,0.000000060
10756,0.000000060
10757,0.000000051
10758,0.000000060
10759,0.000000080
10760,0.000000130
10761,0.000000081
10762,0.000000060
10763,0.000000090
10764,0.000000060
10765,0.000000071
10766,0.000000060
10767,0.000000090
10768,0.000000070
10769,0.000000080
10770,0.000000080
10771,0.000000070
10772,0.000000070
10773,0.000000050
10774,0.000000091
10775,0.000000060
10776,0.000000070
10777,0.000000060
10778,0.000000050
10779,0.000000060
10780,0.000000050
10781,0.000000120
10782,0.000000070
10783,0.000000061
10784,0.000000100
10785,0.000000120
10786,0.000000060
10787,0.000000071
10788,0.000000090
10789,0.000000080
10790,0.000000110
10791,0.000000080
10792,0.000000070
10793,0.000000080
10794,0.000000060
10795,0.000000081
10796,0.000000080
10797,0.000000080
10798,0.000000070
10799,0.000000061
10800,0.000000080
10801,0.000000070
10802,0.000000060
10803,0.000000070
10804,0.000000071
10805,0.000000070
10806,0.000000060
10807,0.000000110
10808,0.000000071
10809,0.000000070
10810,0.000000110
10811,0.000000070
10812,0.000000091
10813,0.000000060
10814,0.000000070
10815,0.000000070
10816,0.000000070
10817,0.000000080
10818,0.000000080
10819,0.000000070
10820,0.000000070
10821,0.000000071
10822,0.000000070
10823,0.000000070
10824,0.000000110
10825,0.000000101
10826,0.000000070
10827,0.000000070
10828,0.000000060
10829,0.000000071
10830,0.000000070
10831,0.000000060
10832,0.000000080
10833,0.000000080
10834,0.000000090
10835,0.000000070
10836,0.000000060
10837,0.000000070
10838,0.000000071
10839,0.000000060
10840,0.000000080
10841,0.000000070
10842,0.000000071
10843,0.000000060
10844,0.000000080
10845,0.000000090
10846,0.000000080
10847,0.000000060
10848,0.000000090
10849,0.000000070
10850,0.000000060
10851,0.000000071
10852,0.000000070
10853,0.000000070
10854,0.000000070
10855,0.000000060
10856,0.000000070
10857,0.000000060
10858,0.000000070
10859,0.000000070
10860,0.000000081
10861,0.000000070
10862,0.000000080
10863,0.000000130
10864,0.000000070
10865,0.000000070
10866,0.000000120
10867,0.000000080
10868,0.000000070
10869,0.000000070
10870,0.000000070
10871,0.000000060
10872,0.000000091
10873,0.000000060
10874,0.000000070
10875,0.000000070
10876,0.000000070
10877,0.000000070
10878,0.000000070
10879,0.000000070
10880,0.000000070
10881,0.000000071
10882,0.000000080
10883,0.000000070
10884,0.000000070
10885,0.000000071
10886,0.000000070
10887,0.000000070
10888,0.000000070
10889,0.000000050
10890,0.000000081
10891,0.000000070
10892,0.000000060
10893,0.000000070
10894,0.000000080
10895,0.000000060
10896,0.000000070
10897,0.000000070
10898,0.000000080
10899,0.000000081
10900,0.000000100
10901,0.000000070
10902,0.000000070
10903,0.000000071
10904,0.000000080
10905,0.000000090
10906,0.000000070
10907,0.000000061
10908,0.000000070
10909,0.000000160
10910,0.000000090
10911,0.000000081
10912,0.000000070
10913,0.000000070
10914,0.000000060
10915,0.000000061
10916,0.000000090
10917,0.000000060
10918,0.000000070
10919,0.000000070
10920,0.000000080
10921,0.000000060
10922,0.000000070
10923,0.000000070
10924,0.000000061
10925,0.000000070
10926,0.000000070
10927,0.000000080
10928,0.000000060
10929,0.000000060
10930,0.000000070
10931,0.000000060
10932,0.000000060
10933,0.000000050
10934,0.000000090
10935,0.000000090
10936,0.000000060
10937,0.000000070
10938,0.000000050
10939,0.000000080
10940,0.000000090
10941,0.000000110
10942,0.000000070
10943,0.000000070
10944,0.000000060
10945,0.000000060
10946,0.000000081
10947,0.000000090
10948,0.000000060
10949,0.000000060
10950,0.000000060
10951,0.000000081
10952,0.000000050
10953,0.000000060
10954,0.000000080
10955,0.000000081
10956,0.000000130
10957,0.000000060
10958,0.000000090
10959,0.000000071
10960,0.000000070
10961,0.000000070
10962,0.000000070
10963,0.000000070
10964,0.000000070
10965,0.000000060
10966,0.000000070
10967,0.000000060
10968,0.000000081
10969,0.000000080
10970,0.000000070
10971,0.000000070
10972,0.000000060
10973,0.000000070
10974,0.000000070
10975,0.000000080
10976,0.000000070
10977,0.000000071
10978,0.000000070
10979,0.000000070
10980,0.000000120
10981,0.000000071
10982,0.000000070
10983,0.000000070
10984,0.000000070
10985,0.000000070
10986,0.000000070
10987,0.000000050
10988,0.000000070
10989,0.000000120
10990,0.000000070
10991,0.000000070
10992,0.000000080
10993,0.000000060
10994,0.000000071
10995,0.000000060
10996,0.000000070
10997,0.000000070
10998,0.000000090
10999,0.000000050
11000,0.000000070
11001,0.000000050
11002,0.000000080
11003,0.000000091
11004,0.000000070
11005,0.000000070
11006,0.000000060
11007,0.000000070
11008,0.000000050
11009,0.000000080
11010,0.000000080
11011,0.000000080
11012,0.000000071
11013,0.000000090
11014,0.000000070
11015,0.000000070
11016,0.000000061
11017,0.000000070
11018,0.000000070
11019,0.000000070
11020,0.000000070
11021,0.000000060
11022,0.000000070
11023,0.000000070
11024,0.000000080
11025,0.000000061
11026,0.000000070
11027,0.000000070
11028,0.000000070
11029,0.000000060
11030,0.000000081
11031,0.000000060
11032,0.000000070
11033,0.000000080
11034,0.000000091
11035,0.000000080
11036,0.000000070
11037,0.000000090
11038,0.000000081
11039,0.000000070
11040,0.000000080
11041,0.000000070
11042,0.000000070
11043,0.000000120
11044,0.000000100
11045,0.000000070
11046,0.000000091
11047,0.000000070
11048,0.000000070
11049,0.000000070
11050,0.000000070
11051,0.000000060
11052,0.000000080
11053,0.000000070
11054,0.000000070
11055,0.000000071
11056,0.000000090
11057,0.000000080
11058,0.000000060
11059,0.000000070
11060,0.000000080
11061,0.000000070
11062,0.000000070
11063,0.000000070
11064,0.000000071
11065,0.000000060
11066,0.000000070
11067,0.000000070
11068,0.000000070
11069,0.000000070
11070,0.000000070
11071,0.000000100
11072,0.000000070
11073,0.000000120
11074,0.000000070
11075,0.000000070
11076,0.000000090
11077,0.000000100
11078,0.000000070
11079,0.000000060
11080,0.000000060
11081,0.000000070
11082,0.000000070
11083,0.000000060
11084,0.000000070
11085,0.000000061
11086,0.000000080
11087,0.000000080
11088,0.000000070
11089,0.000000070
11090,0.000000080
11091,0.000000070
11092,0.000000070
11093,0.000000070
11094,0.000000071
11095,0.000000060
11096,0.000000070
11097,0.000000090
11098,0.000000070
11099,0.000000070
11100,0.000000070
11101,0.000000060
11102,0.000000090
11103,0.000000060
11104,0.000000070
11105,0.000000070
11106,0.000000070
11107,0.000000071
11108,0.000000070
11109,0.000000080
11110,0.000000070
11111,0.000000070
11112,0.000000060
11113,0.000000070
11114,0.000000080
11115,0.000000070
11116,0.000000071
11117,0.000000070
11118,0.000000060
11119,0.000000080
11120,0.000000090
11121,0.000000060
11122,0.000000170
11123,0.000000070
11124,0.000000071
11125,0.000000060
11126,0.000000070
11127,0.000000060
11128,0.000000080
11129,0.000000090
11130,0.000000050
11131,0.000000070
11132,0.000000080
11133,0.000000051
11134,0.000000080
11135,0.000000080
11136,0.000000060
11137,0.000000070
11138,0.000000060
11139,0.000000080
11140,0.000000050
11141,0.000000080
11142,0.000000051
11143,0.000000070
11144,0.000000120
11145,0.000000060
11146,0.000000071
11147,0.000000100
11148,0.000000100
11149,0.000000070
11150,0.000000061
11151,0.000000090
11152,0.000000110
11153,0.000000080
11154,0.000000091
11155,0.000000080
11156,0.000000070
11157,0.000000080
11158,0.000000061
11159,0.000000080
11160,0.000000120
11161,0.000000070
11162,0.000000071
11163,0.000000060
11164,0.000000060
11165,0.000000050
11166,0.000000090
11167,0.000000061
11168,0.000000050
11169,0.000000060
11170,0.000000080
11171,0.000000091
11172,0.000000080
11173,0.000000120
11174,0.000000050
11175,0.000000070
11176,0.000000090
11177,0.000000080
11178,0.000000080
11179,0.000000060
11180,0.000000090
11181,0.000000070
11182,0.000000060
11183,0.000000080
11184,0.000000061
11185,0.000000070
11186,0.000000070
11187,0.000000070
11188,0.000000081
11189,0.000000070
11190,0.000000070
11191,0.000000080
11192,0.000000070
11193,0.000000070
11194,0.000000120
11195,0.000000080
11196,0.000000060
11197,0.000000070
11198,0.000000060
11199,0.000000090
11200,0.000000110
11201,0.000000050
11202,0.000000090
11203,0.000000080
11204,0.000000070
11205,0.000000061
11206,0.000000070
11207,0.000000080
11208,0.000000050
11209,0.000000110
11210,0.000000090
11211,0.000000060
11212,0.000000060
11213,0.000000060
11214,0.000000081
11215,0.000000060
11216,0.000000090
11217,0.000000171
11218,0.000000090
11219,0.000000090
11220,0.000000070
11221,0.000000060
11222,0.000000070
11223,0.000000060
11224,0.000000060
11225,0.000000080
11226,0.000000051
11227,0.000000090
11228,0.000000060
11229,0.000000080
11230,0.000000090
11231,0.000000060
11232,0.000000070
11233,0.000000080
11234,0.000000080
11235,0.000000070
11236,0.000000070
11237,0.000000070
11238,0.000000060
11239,0.000000111
11240,0.000000070
11241,0.000000070
11242,0.000000070
11243,0.000000070
11244,0.000000080
11245,0.000000070
11246,0.000000060
11247,0.000000070
11248,0.000000071
11249,0.000000070
11250,0.000000070
11251,0.000000070
11252,0.000000071
11253,0.000000050
11254,0.000000070
11255,0.000000050
11256,0.000000110
11257,0.000000091
11258,0.000000060
11259,0.000000050
11260,0.000000090
11261,0.000000061
11262,0.000000050
11263,0.000000060
11264,0.000000060
11265,0.000000090
11266,0.000000080
11267,0.000000110
11268,0.000000090
11269,0.000000080
11270,0.000000070
11271,0.000000080
11272,0.000000061
11273,0.000000080
11274,0.000000080
11275,0.000000080
11276,0.000000071
11277,0.000000070
11278,0.000000070
11279,0.000000070
11280,0.000000070
11281,0.000000070
11282,0.000000070
11283,0.000000060
11284,0.000000080
11285,0.000000091
11286,0.000000070
11287,0.000000070
11288,0.000000080
11289,0.000000060
11290,0.000000070
11291,0.000000070
11292,0.000000060
11293,0.000000090
11294,0.000000061
11295,0.000000120
11296,0.000000070
11297,0.000000070
11298,0.000000081
11299,0.000000060
11300,0.000000070
11301,0.000000070
11302,0.000000070
11303,0.000000060
11304,0.000000080
11305,0.000000070
11306,0.000000120
11307,0.000000060
11308,0.000000070
11309,0.000000070
11310,0.000000090
11311,0.000000061
11312,0.000000060
11313,0.000000080
11314,0.000000090
11315,0.000000060
11316,0.000000070
11317,0.000000060
11318,0.000000060
11319,0.000000080
11320,0.000000051
11321,0.000000060
11322,0.000000080
11323,0.000000060
11324,0.000000050
11325,0.000000080
11326,0.000000090
11327,0.000000130
11328,0.000000070
11329,0.000000070
11330,0.000000080
11331,0.000000070
11332,0.000000060
11333,0.000000071
11334,0.000000070
11335,0.000000070
11336,0.000000060
11337,0.000000151
11338,0.000000080
11339,0.000000080
11340,0.000000060
11341,0.000000081
11342,0.000000080
11343,0.000000060
11344,0.000000070
11345,0.000000060
11346,0.000000080
11347,0.000000090
11348,0.000000100
11349,0.000000070
11350,0.000000080
11351,0.000000090
11352,0.000000080
11353,0.000000080
11354,0.000000080
11355,0.000000080
11356,0.000000080
11357,0.000000070
11358,0.000000071
11359,0.000000070
11360,0.000000070
11361,0.000000080
11362,0.000000060
11363,0.000000070
11364,0.000000070
11365,0.000000070
11366,0.000000070
11367,0.000000071
11368,0.000000120
11369,0.000000070
11370,0.000000070
11371,0.000000071
11372,0.000000060
11373,0.000000080
11374,0.000000080
11375,0.000000070
11376,0.000000080
11377,0.000000110
11378,0.000000070
11379,0.000000070
11380,0.000000070
11381,0.000000060
11382,0.000000070
11383,0.000000070
11384,0.000000071
11385,0.000000070
11386,0.000000060
11387,0.000000060
11388,0.000000070
11389,0.000000080
11390,0.000000060
11391,0.000000080
11392,0.000000070
11393,0.000000091
11394,0.000000060
11395,0.000000070
11396,0.000000070
11397,0.000000070
11398,0.000000060
11399,0.000000080
11400,0.000000070
11401,0.000000060
11402,0.000000091
11403,0.000000080
11404,0.000000070
11405,0.000000070
11406,0.000000071
11407,0.000000080
11408,0.000000060
11409,0.000000070
11410,0.000000070
11411,0.000000070
11412,0.000000080
11413,0.000000070
11414,0.000000070
11415,0.000000061
11416,0.000000070
11417,0.000000070
11418,0.000000060
11419,0.000000070
11420,0.000000080
11421,0.000000070
11422,0.000000080
11423,0.000000070
11424,0.000000061
11425,0.000000060
11426,0.000000070
11427,0.000000070
11428,0.000000070
11429,0.000000060
11430,0.000000080
11431,0.000000110
11432,0.000000070
11433,0.000000080
11434,0.000000070
11435,0.000000060
11436,0.000000070
11437,0.000000081
11438,0.000000080
11439,0.000000070
11440,0.000000080
11441,0.000000060
11442,0.000000070
11443,0.000000060
11444,0.000000060
11445,0.000000080
11446,0.000000061
11447,0.000000080
11448,0.000000100
11449,0.000000090
11450,0.000000101
11451,0.000000070
11452,0.000000070
11453,0.000000070
11454,0.000000071
11455,0.000000070
11456,0.000000070
11457,0.000000070
11458,0.000000070
11459,0.000000060
11460,0.000000060
11461,0.000000070
11462,0.000000090
11463,0.000000051
11464,0.000000060
11465,0.000000080
11466,0.000000080
11467,0.000000050
11468,0.000000061
11469,0.000000080
11470,0.000000060
11471,0.000000050
11472,0.000000080
11473,0.000000060
11474,0.000000080
11475,0.000000060
11476,0.000000050
11477,0.000000081
11478,0.000000090
11479,0.000000080
11480,0.000000060
11481,0.000000121
11482,0.000000080
11483,0.000000060
11484,0.000000070
11485,0.000000091
11486,0.000000080
11487,0.000000080
11488,0.000000070
11489,0.000000070
11490,0.000000070
11491,0.000000070
11492,0.000000060
11493,0.000000080
11494,0.000000091
11495,0.000000070
11496,0.000000070
11497,0.000000070
11498,0.000000081
11499,0.000000060
11500,0.000000070
11501,0.000000170
11502,0.000000071
11503,0.000000070
11504,0.000000060
11505,0.000000070
11506,0.000000070
11507,0.000000070
11508,0.000000070
11509,0.000000070
11510,0.000000060
11511,0.000000081
11512,0.000000080
11513,0.000000070
11514,0.000000060
11515,0.000000081
11516,0.000000070
11517,0.000000070
11518,0.000000080
11519,0.000000080
11520,0.000000070
11521,0.000000070
11522,0.000000080
11523,0.000000060
11524,0.000000071
11525,0.000000070
11526,0.000000060
11527,0.000000080
11528,0.000000070
11529,0.000000070
11530,0.000000070
11531,0.000000060
11532,0.000000080
11533,0.000000071
11534,0.000000070
11535,0.000000070
11536,0.000000080
11537,0.000000080
11538,0.000000070
11539,0.000000070
11540,0.000000080
11541,0.000000070
11542,0.000000071
11543,0.000000060
11544,0.000000110
11545,0.000000060
11546,0.000000071
11547,0.000000050
11548,0.000000090
11549,0.000000050
11550,0.000000080
11551,0.000000090
11552,0.000000080
11553,0.000000060
11554,0.000000080
11555,0.000000171
11556,0.000000070
11557,0.000000070
11558,0.000000060
11559,0.000000070
11560,0.000000060
11561,0.000000060
11562,0.000000050
11563,0.000000121
11564,0.000000050
11565,0.000000060
11566,0.000000050
11567,0.000000060
11568,0.000000061
11569,0.000000050
11570,0.000000060
11571,0.000000080
11572,0.000000090
11573,0.000000050
11574,0.000000060
11575,0.000000050
11576,0.000000080
11577,0.000000091
11578,0.000000090
11579,0.000000060
11580,0.000000060
11581,0.000000090
11582,0.000000090
11583,0.000000080
11584,0.000000150
11585,0.000000071
11586,0.000000060
11587,0.000000070
11588,0.000000060
11589,0.000000091
11590,0.000000080
11591,0.000000070
11592,0.000000070
11593,0.000000070
11594,0.000000070
11595,0.000000110
11596,0.000000080
11597,0.000000070
11598,0.000000070
11599,0.000000080
11600,0.000000060
11601,0.000000080
11602,0.000000081
11603,0.000000070
11604,0.000000070
11605,0.000000070
11606,0.000000060
11607,0.000000070
11608,0.000000070
11609,0.000000060
11610,0.000000090
11611,0.000000051
11612,0.000000090
11613,0.000000060
11614,0.000000090
11615,0.000000050
11616,0.000000060
11617,0.000000080
11618,0.000000060
11619,0.000000080
11620,0.000000091
11621,0.000000050
11622,0.000000080
11623,0.000000080
11624,0.000000071
11625,0.000000070
11626,0.000000080
11627,0.000000080
11628,0.000000070
11629,0.000000060
11630,0.000000070
11631,0.000000070
11632,0.000000080
11633,0.000000071
11634,0.000000110
11635,0.000000070
11636,0.000000070
11637,0.000000081
11638,0.000000060
11639,0.000000070
11640,0.000000060
11641,0.000000070
11642,0.000000070
11643,0.000000070
11644,0.000000070
11645,0.000000070
11646,0.000000121
11647,0.000000070
11648,0.000000070
11649,0.000000070
11650,0.000000061
11651,0.000000070
11652,0.000000110
11653,0.000000100
11654,0.000000061
11655,0.000000090
11656,0.000000060
11657,0.000000070
11658,0.000000081
11659,0.000000090
11660,0.000000070
11661,0.000000070
11662,0.000000080
11663,0.000000070
11664,0.000000070
11665,0.000000070
11666,0.000000060
11667,0.000000081
11668,0.000000070
11669,0.000000070
11670,0.000000070
11671,0.000000080
11672,0.000000060
11673,0.000000120
11674,0.000000070
11675,0.000000070
11676,0.000000070
11677,0.000000080
11678,0.000000060
11679,0.000000060
11680,0.000000161
11681,0.000000060
11682,0.000000060
11683,0.000000080
11684,0.000000081
11685,0.000000060
11686,0.000000060
11687,0.000000060
11688,0.000000060
11689,0.000000070
11690,0.000000090
11691,0.000000050
11692,0.000000181
11693,0.000000050
11694,0.000000060
11695,0.000000090
11696,0.000000060
11697,0.000000080
11698,0.000000090
11699,0.000000110
11700,0.000000090
11701,0.000000090
11702,0.000000060
11703,0.000000070
11704,0.000000080
11705,0.000000070
11706,0.000000060
11707,0.000000080
11708,0.000000060
11709,0.000000081
11710,0.000000060
11711,0.000000070
11712,0.000000060
11713,0.000000070
11714,0.000000080
11715,0.000000090
11716,0.000000060
11717,0.000000070
11718,0.000000071
11719,0.000000070
11720,0.000000070
11721,0.000000070
11722,0.000000070
11723,0.000000070
11724,0.000000080
11725,0.000000080
11726,0.000000060
11727,0.000000071
11728,0.000000070
11729,0.000000080
11730,0.000000070
11731,0.000000071
11732,0.000000070
11733,0.000000060
11734,0.000000060
11735,0.000000070
11736,0.000000080
11737,0.000000090
11738,0.000000080
11739,0.000000070
11740,0.000000071
11741,0.000000080
11742,0.000000060
11743,0.000000080
11744,0.000000071
11745,0.000000060
11746,0.000000070
11747,0.000000070
11748,0.000000060
11749,0.000000071
11750,0.000000070
11751,0.000000060
11752,0.000000070
11753,0.000000081
11754,0.000000080
11755,0.000000110
11756,0.000000070
11757,0.000000091
11758,0.000000070
11759,0.000000070
11760,0.000000070
11761,0.000000070
11762,0.000000080
11763,0.000000060
11764,0.000000080
11765,0.000000070
11766,0.000000061
11767,0.000000080
11768,0.000000070
11769,0.000000080
11770,0.000000070
11771,0.000000080
11772,0.000000070
11773,0.000000080
11774,0.000000070
11775,0.000000080
11776,0.000000071
11777,0.000000080
11778,0.000000060
11779,0.000000080
11780,0.000000060
11781,0.000000060
11782,0.000000090
11783,0.000000050
11784,0.000000050
11785,0.000000081
11786,0.000000060
11787,0.000000060
11788,0.000000080
11789,0.000000121
11790,0.000000080
11791,0.000000080
11792,0.000000060
11793,0.000000070
11794,0.000000080
11795,0.000000070
11796,0.000000080
11797,0.000000070
11798,0.000000070
11799,0.000000060
11800,0.000000060
11801,0.000000060
11802,0.000000080
11803,0.000000060
11804,0.000000080
11805,0.000000050
11806,0.000000060
11807,0.000000061
11808,0.000000080
11809,0.000000080
11810,0.000000050
11811,0.000000111
11812,0.000000090
11813,0.000000070
11814,0.000000060
11815,0.000000060
11816,0.000000070
11817,0.000000090
11818,0.000000060
11819,0.000000060
11820,0.000000081
11821,0.000000050
11822,0.000000080
11823,0.000000080
11824,0.000000081
11825,0.000000170
11826,0.000000060
11827,0.000000090
11828,0.000000081
11829,0.000000070
11830,0.000000070
11831,0.000000090
11832,0.000000071
11833,0.000000070
11834,0.000000070
11835,0.000000060
11836,0.000000070
11837,0.000000070
11838,0.000000070
11839,0.000000080
11840,0.000000070
11841,0.000000071
11842,0.000000070
11843,0.000000080
11844,0.000000070
11845,0.000000070
11846,0.000000060
11847,0.000000070
11848,0.000000070
11849,0.000000110
11850,0.000000070
11851,0.000000070
11852,0.000000170
11853,0.000000071
11854,0.000000070
11855,0.000000070
11856,0.000000070
11857,0.000000070
11858,0.000000080
11859,0.000000070
11860,0.000000070
11861,0.000000070
11862,0.000000071
11863,0.000000070
11864,0.000000060
11865,0.000000070
11866,0.000000060
11867,0.000000070
11868,0.000000080
11869,0.000000070
11870,0.000000060
11871,0.000000081
11872,0.000000060
11873,0.000000080
11874,0.000000070
11875,0.000000070
11876,0.000000070
11877,0.000000070
11878,0.000000070
11879,0.000000070
11880,0.000000061
11881,0.000000080
11882,0.000000090
11883,0.000000080
11884,0.000000071
11885,0.000000070
11886,0.000000070
11887,0.000000080
11888,0.000000070
11889,0.000000070
11890,0.000000070
11891,0.000000070
11892,0.000000080
11893,0.000000071
11894,0.000000060
11895,0.000000070
11896,0.000000060
11897,0.000000060
11898,0.000000070
11899,0.000000080
11900,0.000000070
11901,0.000000070
11902,0.000000070
11903,0.000000070
11904,0.000000060
11905,0.000000070
11906,0.000000111
11907,0.000000070
11908,0.000000080
11909,0.000000080
11910,0.000000070
11911,0.000000080
11912,0.000000070
11913,0.000000070
11914,0.000000080
11915,0.000000060
11916,0.000000070
11917,0.000000070
11918,0.000000070
11919,0.000000071
11920,0.000000070
11921,0.000000060
11922,0.000000070
11923,0.000000080
11924,0.000000060
11925,0.000000070
11926,0.000000070
11927,0.000000060
11928,0.000000071
11929,0.000000080
11930,0.000000060
11931,0.000000050
11932,0.000000050
11933,0.000000051
11934,0.000000080
11935,0.000000090
11936,0.000000060
11937,0.000000080
11938,0.000000080
11939,0.000000070
11940,0.000000070
11941,0.000000060
11942,0.000000081
11943,0.000000070
11944,0.000000070
11945,0.000000080
11946,0.000000081
11947,0.000000080
11948,0.000000070
11949,0.000000060
11950,0.000000151
11951,0.000000070
11952,0.000000070
11953,0.000000070
11954,0.000000091
11955,0.000000060
11956,0.000000070
11957,0.000000070
11958,0.000000070
11959,0.000000090
11960,0.000000070
11961,0.000000060
11962,0.000000070
11963,0.000000061
11964,0.000000080
11965,0.000000050
11966,0.000000070
11967,0.000000070
11968,0.000000070
11969,0.000000090
11970,0.000000060
11971,0.000000070
11972,0.000000061
11973,0.000000060
11974,0.000000060
11975,0.000000050
11976,0.000000080
11977,0.000000060
11978,0.000000080
11979,0.000000080
11980,0.000000080
11981,0.000000091
11982,0.000000070
11983,0.000000060
11984,0.000000070
11985,0.000000071
11986,0.000000070
11987,0.000000120
11988,0.000000070
11989,0.000000081
11990,0.000000080
11991,0.000000070
11992,0.000000070
11993,0.000000070
11994,0.000000070
11995,0.000000070
11996,0.000000120
11997,0.000000060
11998,0.000000070
11999,0.000000080
12000,0.000000070
12001,0.000000070
12002,0.000000071
12003,0.000000060
12004,0.000000070
12005,0.000000070
12006,0.000000060
12007,0.000000070
12008,0.000000070
12009,0.000000080
12010,0.000000151
12011,0.000000060
12012,0.000000060
12013,0.000000080
12014,0.000000070
12015,0.000000071
12016,0.000000070
12017,0.000000070
12018,0.000000050
12019,0.000000060
12020,0.000000080
12021,0.000000050
12022,0.000000080
12023,0.000000080
12024,0.000000081
12025,0.000000070
12026,0.000000080
12027,0.000000080
12028,0.000000071
12029,0.000000060
12030,0.000000080
12031,0.000000070
12032,0.000000080
12033,0.000000070
12034,0.000000060
12035,0.000000080
12036,0.000000060
12037,0.000000071
12038,0.000000080
12039,0.000000050
12040,0.000000070
12041,0.000000091
12042,0.000000060
12043,0.000000080
12044,0.000000070
12045,0.000000070
12046,0.000000071
12047,0.000000070
12048,0.000000080
12049,0.000000070
12050,0.000000071
12051,0.000000060
12052,0.000000070
12053,0.000000080
12054,0.000000070
12055,0.000000070
12056,0.000000150
12057,0.000000120
12058,0.000000061
12059,0.000000080
12060,0.000000080
12061,0.000000080
12062,0.000000070
12063,0.000000080
12064,0.000000070
12065,0.000000070
12066,0.000000060
12067,0.000000081
12068,0.000000070
12069,0.000000060
12070,0.000000070
12071,0.000000081
12072,0.000000070
12073,0.000000070
12074,0.000000070
12075,0.000000080
12076,0.000000071
12077,0.000000060
12078,0.000000080
12079,0.000000070
12080,0.000000081
12081,0.000000060
12082,0.000000080
12083,0.000000060
12084,0.000000080
12085,0.000000070
12086,0.000000070
12087,0.000000080
12088,0.000000070
12089,0.000000071
12090,0.000000060
12091,0.000000080
12092,0.000000060
12093,0.000000070
12094,0.000000080
12095,0.000000070
12096,0.000000070
12097,0.000000070
12098,0.000000071
12099,0.000000060
12100,0.000000070
12101,0.000000060
12102,0.000000070
12103,0.000000090
12104,0.000000080
12105,0.000000070
12106,0.000000070
12107,0.000000110
12108,0.000000070
12109,0.000000070
12110,0.000000070
12111,0.000000071
12112,0.000000080
12113,0.000000080
12114,0.000000080
12115,0.000000071
12116,0.000000060
12117,0.000000070
12118,0.000000070
12119,0.000000060
12120,0.000000071
12121,0.000000070
12122,0.000000060
12123,0.000000070
12124,0.000000081
12125,0.000000070
12126,0.000000090
12127,0.000000080
12128,0.000000070
12129,0.000000080
12130,0.000000070
12131,0.000000060
12132,0.000000070
12133,0.000000081
12134,0.000000070
12135,0.000000070
12136,0.000000080
12137,0.000000070
12138,0.000000070
12139,0.000000060
12140,0.000000070
12141,0.000000070
12142,0.000000071
12143,0.000000060
12144,0.000000070
12145,0.000000170
12146,0.000000050
12147,0.000000070
12148,0.000000080
12149,0.000000060
12150,0.000000091
12151,0.000000080
12152,0.000000070
12153,0.000000060
12154,0.000000080
12155,0.000000080
12156,0.000000060
12157,0.000000080
12158,0.000000070
12159,0.000000071
12160,0.000000070
12161,0.000000080
12162,0.000000060
12163,0.000000071
12164,0.000000070
12165,0.000000110
12166,0.000000070
12167,0.000000060
12168,0.000000070
12169,0.000000060
12170,0.000000060
12171,0.000000090
12172,0.000000071
12173,0.000000080
12174,0.000000080
12175,0.000000080
12176,0.000000101
12177,0.000000060
